sentence,translation,difficulty,Tense_Simple_Present,Tense_Present_Continuous,Tense_Present_Perfect,Tense_Present_Perfect_Cont,Tense_Simple_Past,Tense_Past_Continuous,Tense_Past_Perfect,Tense_Past_Perfect_Cont,Tense_Simple_Future,Tense_Future_Continuous,Tense_Future_Perfect,Tense_Future_Perfect_Cont,is_passive,subordinate_clause_count,noun_phrase_count,average_noun_phrase_length,prepositional_phrase_count,verb_phrase_count,adjective_count,adverb_count,proper_noun_count,sentence_length
"भारताने कसोटी मालिका १-० अशी जिंकली परंतु संपूर्ण मालिकेमध्ये कोहली धावांसाठी झगडताना दिसला, तो ५ डावांमध्ये फक्त ७६ धावा करू शकला आखूड टप्प्याच्या चेंडूविरूद्ध त्याला संघर्ष करावा लागला","India won the Test series 1-0 but throughout the series, Kohli was seen struggling for runs, managing just 76 runs in 5 innings.",9.0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7,1.8571428571428572,4,4,0,1,3,28
"चेस्टर-ल-स्ट्रीट येथे झालेल्या पहिल्या एकदिवसीय सामन्यात त्याने ५५ धावा केल्या, त्यानंतर पुढच्या तीन सामन्यांत त्याला जास्त धावा करता आल्या नाहीत","He scored 55 in the first ODI at Chester-le-Street, before failing to score in the next three matches.",7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2.4,4,3,2,0,3,24
२०१४ मध्ये ५८,58 in 2014.,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4
"त्याची ही खेळी आशिया चषकाच्या इतिहासातील सर्वोच्च धावसंख्या आणि एकदिवसीय सामन्यांतील पाकिस्तानविरुद्ध ब्रायन लाराचा १५६ धावांचा विक्रम मोडीत काढून, दुसऱ्या क्रमांकाच्या खेळीसोबत बरोबरी करणारी ठरली",His innings was the highest score in the history of the Asia Cup and equalled Brian Lara's record of 156 against Pakistan in ODIs.,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2.2857142857142856,5,2,1,0,6,26
त्याने २८ च्या सरासरीने ३६४ धावा केल्या,He scored 364 runs at an average of 28.,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.6666666666666667,2,1,0,0,0,10
नागपूर मधल्या सहाव्या एकदिवसीय सामन्यात त्याने ६६ चेंडूंत ११५ धावा केल्या आणि भारताने ३५१ धावांच्या लक्ष्याचा यशस्वी पाठलाग करत मालिका २-२ अशी बरोबरीत आणली,"In the sixth ODI at Nagpur, he scored 115 off 66 balls as India successfully chased down a target of 351 to level the series 3-2.",7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,1.6666666666666667,4,3,1,1,2,30
तसेच त्याच्या स्ट्राईक रेट मध्ये १४४,As well as his strike rate of 144,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,2,0,8
वेस्ट इंडीज विरुद्ध दोन कसोटी सामन्यांच्या मालिकेत कोहलीने दोन वेळा फलंदाजी केली आणि ३ व ५७ धावांवर त्याला दोन्ही वेळा शेन शिलिंगफोर्डने बाद केले,"In the two-Test series against the West Indies, Kohli batted twice and was dismissed by Shane Shillingford, both times for 3 and 57.",7.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2.6,3,2,0,1,5,28
पोर्ट ऑफ स्पेन मधील या सामन्यात कोहलीने केलेल्या ८३ चेंडूंतील १०२ धावांच्या जोरावर भारताने वेस्टइंडीज वर बोनस गुण मिळवून मात केली,"In this match in Port of Spain, Kohli's 102 off 83 balls helped India beat the West Indies for a bonus point",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2.4285714285714284,4,2,0,0,6,24
"खरंतर मी कौलालंपूरमधल्या २००८, आयसीसी  १९ वर्षांखालील विश्वचषकामध्ये विराटला पाहिलं","In fact, I saw Virat at the 2008 ICC Under-19 World Cup in Kuala Lumpur.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2.2,3,1,0,0,7,17
"त्या वर्षी रॉयल चॅलेंजर्सच्या संघाला क्रमवारीत पाचव्या स्थानावर समाधान मानावे लागले, परंतु फलंदाज म्हणून कोहलीला बऱ्यापैकी यश मिळाले","The Royal Challengers finished fifth in the standings that year, but Kohli enjoyed considerable success as a batsman.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2.0,2,2,2,0,3,20
त्याच्या ह्या खेळीमुळे भारताने सामना सहा गडी राखून जिंकला आणि उपांत्यफेरीतील आपले स्थान निश्चित केले; कोहलीच्या मते ही त्याची टी२० मधील सर्वोत्कृष्ट खेळी होती,"His innings helped India win the match by six wickets and book their place in the semi-finals; according to Kohli, it was his best T20I innings.",7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11,1.7272727272727273,4,5,2,0,2,31
स्पर्धेत तो फलंदाजांच्या क्रमवारीत तिसरा होता,He was third in the batsmen's rankings in the tournament.,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2.3333333333333335,2,1,1,0,0,12
८० च्या सरासरीने धावा केल्या,Scored at an average of 80,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2,1,0,0,0,6
"दुसऱ्या डावातील पाचव्या दिवशी, कोहलीच्या ५४ धावांमुळे भारताला कसोटी अनिर्णित राखण्यात यश आले","On the fifth day of the second innings, Kohli's 54 helped India draw the Test.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2.25,2,2,2,0,2,18
मालिकेदरम्यान त्याने एकदिवसीय कारकिर्दीतील सर्वात जलद ६००० धावा पूर्ण करण्याचा विक्रम केला,"During the series, he broke the record for the fastest to reach 6000 ODI runs.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2.0,2,2,1,0,1,17
शेवटच्या सामन्यात कोहली शून्यावर बाद झाला परंतु सामना जिंकून भारताने मालिकासुद्धा ३-२ अशी खिशात घातली,"In the last match, Kohli was dismissed for a duck but India won the match to take the series 3-2.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,1.8333333333333333,3,3,1,0,2,24
"भारताने सामना तीन धावांनी गमावला, परंतु आंतरराष्ट्रीय टी२० आयसीसी क्रमवारीच्या फलंदाजांच्या यादीत कोहली पहिल्या क्रमांकावर पोहोचला","India lost the match by three runs, but Kohli rose to the top of the International T20I ICC Rankings for batsmen.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2.0,4,2,0,0,5,23
दुसऱ्या डावात पाचव्या दिवशी भारतासमोर विजयासाठी ३६४ धावांचे लक्ष्य ठेवण्यात आले,"On the fifth day of the second innings, India were set a target of 364 runs to win.",5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,2.2,3,2,2,0,1,20
चेन्नई मधील चवथ्या सामन्यात त्याने सामना जिंकून देणारी १३८ धावांची खळी केली आणि भारताने मालिकेमध्ये बरोबरी साधली,"In the fourth match in Chennai, he scored a match-winning 138 as India levelled the series.",6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1.6,2,3,1,0,2,20
